gameName,frameRate,usageLogID,entryID,entryType,innerZoneRadius,outerZoneRadius,class,PreRampSpeed,PostRampSpeed,targetClass,userInnerRingRadius,userOuterRingRadius,emgChan1,emgChan2,emgChan3,emgChan4,emgChan5,emgChan6,emgChan7,emgChan8
In the Zone,50ms,194,0,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,892,512,450,271,154,155,181,202
In the Zone,50ms,194,1,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,1009,625,464,259,158,154,170,214
In the Zone,50ms,194,2,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,1028,627,466,275,170,153,159,236
In the Zone,50ms,194,3,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,1073,628,428,250,161,159,152,218
In the Zone,50ms,194,4,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,1073,584,413,246,177,172,157,221
In the Zone,50ms,194,5,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,918,515,374,217,179,189,166,230
In the Zone,50ms,194,6,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,933,543,355,192,182,193,163,208
In the Zone,50ms,194,7,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,1039,538,313,235,195,187,165,222
In the Zone,50ms,194,8,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,986,528,275,230,182,182,167,219
In the Zone,50ms,194,9,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,957,540,265,254,184,165,157,211
In the Zone,50ms,194,10,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,886,550,309,266,172,167,164,233
In the Zone,50ms,194,11,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,753,535,356,268,155,176,167,211
In the Zone,50ms,194,12,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,791,545,362,262,152,185,164,203
In the Zone,50ms,194,13,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,829,505,346,246,147,187,166,189
In the Zone,50ms,194,14,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,882,506,320,251,143,175,167,161
In the Zone,50ms,194,15,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,817,521,330,223,158,175,156,170
In the Zone,50ms,194,16,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,917,553,359,221,168,164,151,167
In the Zone,50ms,194,17,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,978,531,372,250,174,167,160,172
In the Zone,50ms,194,18,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,938,502,388,236,182,167,149,187
In the Zone,50ms,194,19,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,903,478,342,249,163,152,150,187
In the Zone,50ms,194,20,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,817,473,313,253,159,160,166,194
In the Zone,50ms,194,21,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,760,549,337,241,164,158,166,207
In the Zone,50ms,194,22,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,920,636,378,235,162,161,178,235
In the Zone,50ms,194,23,1,0.15249,0.19941,38,51,0,,0.026799999999999997,0.0368,1002,752,424,216,171,179,179,242
In the Zone,50ms,194,24,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,937,772,443,242,167,176,168,250
In the Zone,50ms,194,25,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,892,796,455,237,158,176,163,246
In the Zone,50ms,194,26,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,682,732,363,249,164,176,156,203
In the Zone,50ms,194,27,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,661,635,352,285,167,178,153,203
In the Zone,50ms,194,28,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,707,599,377,261,180,184,150,201
In the Zone,50ms,194,29,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,767,514,338,271,177,177,143,184
In the Zone,50ms,194,30,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,998,512,369,283,177,172,135,206
In the Zone,50ms,194,31,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,1042,532,333,268,177,159,150,208
In the Zone,50ms,194,32,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,1131,580,306,276,169,154,151,215
In the Zone,50ms,194,33,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,1195,574,319,263,177,168,162,219
In the Zone,50ms,194,34,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,1050,581,309,252,179,174,167,195
In the Zone,50ms,194,35,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,1017,547,316,246,188,184,148,185
In the Zone,50ms,194,36,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,964,528,296,248,199,201,157,174
In the Zone,50ms,194,37,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,873,558,275,250,195,189,142,168
In the Zone,50ms,194,38,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,869,539,285,258,195,194,138,164
In the Zone,50ms,194,39,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,897,534,330,259,199,179,150,160
In the Zone,50ms,194,40,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,807,533,364,273,197,169,142,180
In the Zone,50ms,194,41,1,0.15249,0.19941,38,39,0,,0.026799999999999997,0.0368,836,511,400,278,189,167,142,192
In the Zone,50ms,194,42,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,886,538,425,290,178,167,149,204
In the Zone,50ms,194,43,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,992,571,456,296,162,164,146,224
In the Zone,50ms,194,44,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,992,571,456,296,162,164,146,224
In the Zone,50ms,194,45,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,1004,593,452,344,172,169,162,225
In the Zone,50ms,194,46,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,904,553,431,350,176,170,159,247
In the Zone,50ms,194,47,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,863,593,400,353,189,176,161,242
In the Zone,50ms,194,48,1,0.15249,0.19941,38,48,0,,0.026799999999999997,0.0368,893,579,459,309,178,181,172,241
In the Zone,50ms,194,49,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,907,515,427,308,180,189,169,206
In the Zone,50ms,194,50,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,985,548,410,273,171,180,168,180
In the Zone,50ms,194,51,1,0.15249,0.19941,38,49,0,,0.026799999999999997,0.0368,974,642,399,301,172,185,177,195
In the Zone,50ms,194,52,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,887,656,354,296,183,177,174,191
In the Zone,50ms,194,53,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,933,669,348,278,170,165,172,210
In the Zone,50ms,194,54,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,858,693,373,308,194,167,175,224
In the Zone,50ms,194,55,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,811,574,340,276,184,167,170,206
In the Zone,50ms,194,56,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,905,571,318,289,182,160,163,208
In the Zone,50ms,194,57,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,986,616,319,324,190,159,156,195
In the Zone,50ms,194,58,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,1024,574,305,312,186,160,163,188
In the Zone,50ms,194,59,1,0.15249,0.19941,0,0,0,,0.026799999999999997,0.0368,1089,596,345,315,204,167,164,179
In the Zone,50ms,194,60,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,1173,645,367,309,208,174,159,197
In the Zone,50ms,194,61,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,1183,693,386,271,198,184,157,213
In the Zone,50ms,194,62,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,1256,747,422,282,196,187,148,240
In the Zone,50ms,194,63,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,1260,797,427,270,174,167,139,261
In the Zone,50ms,194,64,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,1112,725,375,248,175,172,144,251
In the Zone,50ms,194,65,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,952,675,335,241,183,164,138,234
In the Zone,50ms,194,66,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,936,625,307,216,174,161,141,203
In the Zone,50ms,194,67,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,861,547,283,228,177,172,143,200
In the Zone,50ms,194,68,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,826,651,343,227,171,157,134,214
In the Zone,50ms,194,69,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,895,648,390,266,181,156,140,233
In the Zone,50ms,194,70,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,905,696,402,272,180,148,141,249
In the Zone,50ms,194,71,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,899,703,386,283,186,140,151,249
In the Zone,50ms,194,72,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,1047,610,373,319,178,142,160,230
In the Zone,50ms,194,73,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,1009,539,353,294,163,141,156,218
In the Zone,50ms,194,74,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,922,530,357,317,172,143,153,233
In the Zone,50ms,194,75,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,886,520,372,298,164,149,144,217
In the Zone,50ms,194,76,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,843,494,370,284,174,153,146,231
In the Zone,50ms,194,77,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,850,558,378,273,176,163,163,251
In the Zone,50ms,194,78,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,877,498,364,228,166,161,169,227
In the Zone,50ms,194,79,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,985,506,379,220,173,167,170,220
In the Zone,50ms,194,80,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,1053,651,377,231,170,166,168,222
In the Zone,50ms,194,81,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,1011,678,342,229,172,159,173,208
In the Zone,50ms,194,82,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,1050,821,329,251,169,162,174,237
In the Zone,50ms,194,83,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,967,787,300,258,154,153,178,238
In the Zone,50ms,194,84,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,836,636,305,256,161,163,181,216
In the Zone,50ms,194,85,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,886,557,364,272,168,166,179,210
In the Zone,50ms,194,86,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,804,458,382,288,175,172,179,176
In the Zone,50ms,194,87,0,0.15249,0.19941,38,40,0,17,0.026799999999999997,0.0368,870,447,392,299,185,177,180,182
In the Zone,50ms,194,88,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,834,497,380,268,177,172,174,197
In the Zone,50ms,194,89,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,797,579,341,265,172,173,166,208
In the Zone,50ms,194,90,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,808,561,343,245,181,181,157,226
In the Zone,50ms,194,91,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,774,557,354,200,171,169,153,217
In the Zone,50ms,194,92,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,882,543,345,214,162,163,144,201
In the Zone,50ms,194,93,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,990,589,388,232,171,160,143,199
In the Zone,50ms,194,94,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,1034,556,359,233,161,152,154,183
In the Zone,50ms,194,95,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,1009,554,338,287,168,163,161,190
In the Zone,50ms,194,96,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,1025,678,344,275,168,156,172,208
In the Zone,50ms,194,97,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,1052,644,337,282,157,166,183,201
In the Zone,50ms,194,98,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,1035,648,352,313,166,163,189,211
In the Zone,50ms,194,99,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,1011,650,359,283,170,158,197,213
In the Zone,50ms,194,100,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,924,517,351,275,174,169,195,214
In the Zone,50ms,194,101,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,761,453,324,244,167,158,174,201
In the Zone,50ms,194,102,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,729,469,321,241,158,156,153,195
In the Zone,50ms,194,103,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,744,537,315,247,159,158,133,198
In the Zone,50ms,194,104,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,741,538,311,259,166,166,139,192
