gameName,frameRate,usageLogID,entryID,entryType,innerZoneRadius,outerZoneRadius,class,PreRampSpeed,PostRampSpeed,targetClass,userInnerRingRadius,userOuterRingRadius,emgChan1,emgChan2,emgChan3,emgChan4,emgChan5,emgChan6,emgChan7,emgChan8
In the Zone,50ms,209,0,1,,,0,0,0,,,,581,273,498,520,942,402,202,231
In the Zone,50ms,209,1,1,,,0,0,0,,,,581,273,498,520,942,402,202,231
In the Zone,50ms,209,2,1,,,0,0,0,,,,633,327,588,594,964,421,212,238
In the Zone,50ms,209,3,1,,,0,0,0,,,,678,297,646,687,1069,414,213,249
In the Zone,50ms,209,4,1,,,0,0,0,,,,633,274,659,676,1114,382,208,229
In the Zone,50ms,209,5,1,,,0,0,0,,,,551,233,594,647,1064,354,206,237
In the Zone,50ms,209,6,1,,,0,0,0,,,,533,203,551,594,1036,361,205,228
In the Zone,50ms,209,7,1,,,0,0,0,,,,436,215,528,453,883,372,191,222
In the Zone,50ms,209,8,1,,,0,0,0,,,,495,204,532,384,742,334,176,209
In the Zone,50ms,209,9,1,,,0,0,0,,,,646,222,603,352,743,328,169,188
In the Zone,50ms,209,10,1,,,0,0,0,,,,785,216,659,356,734,289,162,174
In the Zone,50ms,209,11,1,,,0,0,0,,,,785,216,659,356,734,289,162,174
In the Zone,50ms,209,12,1,,,0,0,0,,,,871,244,639,420,819,297,168,173
In the Zone,50ms,209,13,1,,,0,0,0,,,,703,276,524,463,988,366,205,212
In the Zone,50ms,209,14,1,,,0,0,0,,,,703,276,524,463,988,366,205,212
In the Zone,50ms,209,15,1,,,0,0,0,,,,498,271,453,466,948,379,204,210
In the Zone,50ms,209,16,1,,,0,0,0,,,,471,254,423,505,998,386,201,181
In the Zone,50ms,209,17,1,,,0,0,0,,,,587,254,507,500,916,361,180,190
In the Zone,50ms,209,18,1,,,0,0,0,,,,587,254,507,500,916,361,180,190
In the Zone,50ms,209,19,1,,,0,0,0,,,,593,235,491,449,872,346,183,207
In the Zone,50ms,209,20,1,,,0,0,0,,,,586,234,551,419,804,335,184,224
In the Zone,50ms,209,21,1,,,0,0,0,,,,516,229,523,433,863,354,201,221
In the Zone,50ms,209,22,1,,,0,0,0,,,,462,227,512,459,812,346,201,224
In the Zone,50ms,209,23,1,,,0,0,0,,,,500,253,510,513,912,378,214,211
In the Zone,50ms,209,24,1,,,0,0,0,,,,500,253,510,513,912,378,214,211
In the Zone,50ms,209,25,1,,,0,0,0,,,,582,220,653,586,941,391,201,199
In the Zone,50ms,209,26,1,,,0,0,0,,,,613,212,642,558,970,384,195,192
In the Zone,50ms,209,27,1,,,0,0,0,,,,627,196,608,498,935,355,176,191
In the Zone,50ms,209,28,1,,,0,0,0,,,,601,235,492,479,1026,371,185,193
In the Zone,50ms,209,29,1,,,0,0,0,,,,508,282,373,532,1103,437,212,203
In the Zone,50ms,209,30,1,,,0,0,0,,,,469,299,371,597,1232,489,230,217
In the Zone,50ms,209,31,1,,,0,0,0,,,,494,312,444,705,1300,550,252,237
In the Zone,50ms,209,32,1,,,0,0,0,,,,644,320,529,713,1304,591,258,256
In the Zone,50ms,209,33,1,,,0,0,0,,,,670,287,588,759,1282,521,235,246
In the Zone,50ms,209,34,1,,,0,0,0,,,,715,297,581,787,1295,502,231,260
In the Zone,50ms,209,35,1,,,0,0,0,,,,697,290,586,739,1299,456,218,246
In the Zone,50ms,209,36,1,,,0,0,0,,,,575,266,561,716,1199,387,201,223
In the Zone,50ms,209,37,1,,,0,0,0,,,,609,256,515,679,1176,436,215,235
In the Zone,50ms,209,38,1,,,0,0,0,,,,585,277,523,702,1172,476,236,253
In the Zone,50ms,209,39,1,,,0,0,0,,,,651,349,557,738,1212,488,234,273
In the Zone,50ms,209,40,1,,,0,0,0,,,,652,404,566,826,1362,512,258,303
In the Zone,50ms,209,41,1,,,0,0,0,,,,606,410,563,855,1425,496,252,292
In the Zone,50ms,209,42,1,,,0,0,0,,,,639,407,580,825,1408,472,223,272
In the Zone,50ms,209,43,1,,,0,0,0,,,,549,358,507,824,1396,439,233,260
In the Zone,50ms,209,44,1,,,0,0,0,,,,544,295,442,780,1293,408,204,223
In the Zone,50ms,209,45,1,,,0,0,0,,,,484,309,432,710,1171,388,198,233
In the Zone,50ms,209,46,1,,,0,0,0,,,,432,252,427,685,1086,344,198,215
In the Zone,50ms,209,47,1,,,0,0,0,,,,432,252,427,685,1086,344,198,215
In the Zone,50ms,209,48,1,,,0,0,0,,,,519,294,451,597,1109,337,205,232
In the Zone,50ms,209,49,1,,,0,0,0,,,,613,286,474,624,1114,333,206,210
In the Zone,50ms,209,50,1,,,0,0,0,,,,604,317,476,669,1260,381,222,222
In the Zone,50ms,209,51,1,,,0,0,0,,,,550,315,491,700,1238,417,219,216
In the Zone,50ms,209,52,1,,,0,0,0,,,,587,301,519,757,1350,464,222,213
In the Zone,50ms,209,53,1,,,0,0,0,,,,529,307,453,728,1359,470,227,219
In the Zone,50ms,209,54,1,,,0,0,0,,,,540,340,448,710,1258,439,210,230
In the Zone,50ms,209,55,1,,,0,0,0,,,,576,351,428,745,1377,472,237,247
In the Zone,50ms,209,56,1,,,0,0,0,,,,506,411,375,771,1388,479,260,275
In the Zone,50ms,209,57,1,,,0,0,0,,,,523,492,432,912,1576,505,274,311
In the Zone,50ms,209,58,1,,,0,0,0,,,,529,511,423,989,1870,584,324,344
In the Zone,50ms,209,59,1,,,0,0,0,,,,467,523,441,1004,1994,643,324,354
In the Zone,50ms,209,60,1,,,0,0,0,,,,436,473,424,985,2222,856,326,348
In the Zone,50ms,209,61,0,0.15249,0.19941,0,0,0,17,,,402,392,394,967,2467,997,340,336
In the Zone,50ms,209,62,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,394,370,399,980,2495,1173,358,321
In the Zone,50ms,209,63,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,364,331,362,1033,2726,1193,383,320
In the Zone,50ms,209,64,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,358,331,408,1165,2827,1132,389,318
In the Zone,50ms,209,65,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,423,474,446,1155,2556,1097,417,425
In the Zone,50ms,209,66,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,493,544,561,1382,2578,984,427,506
In the Zone,50ms,209,67,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,590,619,673,1504,2467,1009,435,568
In the Zone,50ms,209,68,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,645,629,727,1675,2619,1005,449,574
In the Zone,50ms,209,69,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,655,555,805,1911,2981,1099,480,542
In the Zone,50ms,209,70,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,803,962,919,1756,2765,1130,586,928
In the Zone,50ms,209,71,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,803,962,919,1756,2765,1130,586,928
In the Zone,50ms,209,72,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,966,1295,1057,1813,2201,1018,624,1082
In the Zone,50ms,209,73,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,1004,1374,1004,1778,1828,858,577,1059
In the Zone,50ms,209,74,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,888,995,827,1916,2109,773,437,639
In the Zone,50ms,209,75,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,815,773,649,1857,2064,670,375,500
In the Zone,50ms,209,76,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,815,773,649,1857,2064,670,375,500
In the Zone,50ms,209,77,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,661,703,587,1831,2490,685,332,451
In the Zone,50ms,209,78,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,581,677,530,1531,2154,637,300,379
In the Zone,50ms,209,79,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,558,732,539,1550,2070,633,303,391
In the Zone,50ms,209,80,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,563,679,554,1550,1834,579,295,352
In the Zone,50ms,209,81,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,592,637,510,1404,1650,532,288,333
In the Zone,50ms,209,82,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,587,579,501,1514,1607,499,284,344
In the Zone,50ms,209,83,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,581,529,449,1238,1556,485,264,317
In the Zone,50ms,209,84,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,631,575,406,1149,1431,490,266,357
In the Zone,50ms,209,85,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,584,459,452,1175,1383,464,243,334
In the Zone,50ms,209,86,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,584,459,452,1175,1383,464,243,334
In the Zone,50ms,209,87,0,0.15249,0.19941,0,0,0,17,0.026799999999999997,0.0368,627,400,438,1163,1451,549,266,324
