gameName,frameRate,usageLogID,entryID,entryType,innerZoneRadius,outerZoneRadius,class,PreRampSpeed,PostRampSpeed,targetClass,userInnerRingRadius,userOuterRingRadius,emgChan1,emgChan2,emgChan3,emgChan4,emgChan5,emgChan6,emgChan7,emgChan8
In the Zone,50ms,183,0,1,,,0,0,0,,,,555,493,354,480,751,197,165,180
In the Zone,50ms,183,1,1,,,0,0,0,,,,549,520,367,473,707,197,166,181
In the Zone,50ms,183,2,1,,,17,26,3,,,,530,522,320,457,628,190,176,198
In the Zone,50ms,183,3,1,,,0,0,0,,,,546,548,273,507,578,179,176,197
In the Zone,50ms,183,4,1,,,0,0,0,,,,580,541,265,474,527,177,176,205
In the Zone,50ms,183,5,1,,,0,0,0,,,,560,513,268,498,535,164,166,200
In the Zone,50ms,183,6,1,,,0,0,0,,,,570,508,282,480,532,165,148,172
In the Zone,50ms,183,7,1,,,0,0,0,,,,571,542,318,530,579,173,152,169
In the Zone,50ms,183,8,1,,,0,0,0,,,,554,536,316,534,601,156,145,168
In the Zone,50ms,183,9,1,,,0,0,0,,,,582,536,272,536,637,151,143,181
In the Zone,50ms,183,10,1,,,0,0,0,,,,580,556,281,558,629,162,149,218
In the Zone,50ms,183,11,1,,,0,0,0,,,,539,509,262,487,668,155,139,229
In the Zone,50ms,183,12,1,,,0,0,0,,,,512,480,264,459,663,155,140,223
In the Zone,50ms,183,13,1,,,0,0,0,,,,524,450,289,496,684,162,147,215
In the Zone,50ms,183,14,1,,,0,0,0,,,,546,423,275,499,698,154,146,192
In the Zone,50ms,183,15,1,,,0,0,0,,,,532,469,266,536,678,167,141,192
In the Zone,50ms,183,16,1,,,0,0,0,,,,552,423,251,536,626,170,141,198
In the Zone,50ms,183,17,1,,,0,0,0,,,,527,439,252,479,542,166,134,199
In the Zone,50ms,183,18,1,,,0,0,0,,,,497,459,258,503,590,188,132,215
In the Zone,50ms,183,19,1,,,0,0,0,,,,498,488,243,483,587,192,131,203
In the Zone,50ms,183,20,1,,,0,0,0,,,,488,534,254,545,709,198,141,189
In the Zone,50ms,183,21,1,,,17,34,4,,,,467,566,241,573,765,204,145,189
In the Zone,50ms,183,22,1,,,0,0,0,,,,466,551,245,550,723,182,139,168
In the Zone,50ms,183,23,1,,,0,0,0,,,,497,519,265,546,713,172,144,181
In the Zone,50ms,183,24,1,,,0,0,0,,,,476,531,262,476,590,159,148,197
In the Zone,50ms,183,25,1,,,0,0,0,,,,471,505,274,449,580,156,152,195
In the Zone,50ms,183,26,1,,,0,0,0,,,,471,505,274,449,580,156,152,195
In the Zone,50ms,183,27,1,,,0,0,0,,,,434,503,303,396,557,157,143,196
In the Zone,50ms,183,28,1,,,0,0,0,,,,501,470,326,399,565,168,140,199
In the Zone,50ms,183,29,1,,,0,0,0,,,,574,517,354,382,555,175,133,195
In the Zone,50ms,183,30,1,,,0,0,0,,,,562,500,339,413,504,169,138,194
In the Zone,50ms,183,31,1,,,17,25,3,,,,594,569,319,441,556,175,147,204
In the Zone,50ms,183,32,1,,,17,26,7,,,,551,670,314,458,557,156,143,208
In the Zone,50ms,183,33,1,,,17,26,11,,,,539,671,320,495,519,149,147,255
In the Zone,50ms,183,34,1,,,0,0,0,,,,566,710,351,522,548,150,149,263
In the Zone,50ms,183,35,1,,,17,30,8,,,,583,737,365,499,552,141,148,268
In the Zone,50ms,183,36,1,,,17,29,12,,,,592,665,344,485,591,158,147,264
In the Zone,50ms,183,37,1,,,17,29,16,,,,564,648,311,463,632,153,140,219
In the Zone,50ms,183,38,1,,,17,28,20,,,,532,647,293,461,640,149,136,211
